,Week Ending/Date,Location,Bracketed_val_avg_price,Average_price
129,03/07/2010,ALL INDIA,111.76,101.28
130,26/06/2010,ALL INDIA,112.31,102.13
131,19/06/2010,ALL INDIA,112.77,95.86
132,12/06/2010,ALL INDIA,110.06,92.88
133,05/06/2010,ALL INDIA,116.77,98.59
134,29/05/2010,ALL INDIA,120.64,103.33
135,22/05/2010,ALL INDIA,122.47,97.01
136,15/05/2010,ALL INDIA,119.14,100.57
137,08/05/2010,ALL INDIA,112.15,95.46
138,01/05/2010,ALL INDIA,106.79,90.96
139,24/04/2010,ALL INDIA,102.94,87.47
140,17/04/2010,ALL INDIA,94.14,83.90
141,10/04/2010,ALL INDIA,87.05,80.80
142,03/04/2010,ALL INDIA,83.51,67.89
143,27/03/2010,ALL INDIA,78.36,70.55
144,20/03/2010,ALL INDIA,77.48,70.67
145,13/03/2010,ALL INDIA,77.44,73.27
146,06/03/2010,ALL INDIA,77.63,77.90
147,27/02/2010,ALL INDIA,77.40,85.40
148,20/02/2010,ALL INDIA,78.77,88.55
149,13/02/2010,ALL INDIA,81.62,90.02
150,06/02/2010,ALL INDIA,83.30,90.56
151,30/01/2010,ALL INDIA,82.59,93.71
152,23/01/2010,ALL INDIA,87.37,94.06
153,16/01/2010,ALL INDIA,85.33,88.17
154,09/01/2010,ALL INDIA,86.06,97.19
155,02/01/2010,ALL INDIA,91.59,102.29
0,25/12/2021,NORTH INDIA,172.48,179.43
1,18/12/2021,NORTH INDIA,169.07,183.21
2,11/12/2021,NORTH INDIA,171.63,188.26
3,04/12/2021,NORTH INDIA,172.56,189.31
4,27/11/2021,NORTH INDIA,176.26,193.04
5,20/11/2021,NORTH INDIA,182.98,195.06
6,13/11/2021,NORTH INDIA,197.74,192.90
7,06/11/2021,NORTH INDIA,203.93,199.28
8,30/10/2021,NORTH INDIA,205.16,187.76
9,23/10/2021,NORTH INDIA,220.85,191.36
10,16/10/2021,NORTH INDIA,231.45,149.51
11,09/10/2021,NORTH INDIA,245.67,186.27
12,02/10/2021,NORTH INDIA,258.13,189.61
13,25/09/2021,NORTH INDIA,264.12,189.92
14,18/09/2021,NORTH INDIA,269.45,187.56
15,11/09/2021,NORTH INDIA,267.83,189.20
16,04/09/2021,NORTH INDIA,277.84,188.16
17,28/08/2021,NORTH INDIA,282.56,188.19
18,21/08/2021,NORTH INDIA,284.98,189.82
19,14/08/2021,NORTH INDIA,283.21,188.89
20,07/08/2021,NORTH INDIA,282.83,193.33
21,31/07/2021,NORTH INDIA,274.65,195.14
22,24/07/2021,NORTH INDIA,265.82,198.68
23,17/07/2021,NORTH INDIA,270.25,202.75
24,10/07/2021,NORTH INDIA,254.01,206.57
25,03/07/2021,NORTH INDIA,261.91,222.73
26,26/06/2021,NORTH INDIA,253.75,226.13
27,19/06/2021,NORTH INDIA,246.56,228.75
28,12/06/2021,NORTH INDIA,227.08,230.13
29,05/06/2021,NORTH INDIA,218.97,227.73
30,29/05/2021,NORTH INDIA,189.60,216.44
31,22/05/2021,NORTH INDIA,198.21,220.22
32,15/05/2021,NORTH INDIA,121.22,214.36
33,08/05/2021,NORTH INDIA,188.02,211.48
34,05/05/2021,NORTH INDIA,188.02,211.48
35,01/05/2021,NORTH INDIA,206.03,205.82
36,24/04/2021,NORTH INDIA,121.22,209.66
37,17/04/2021,NORTH INDIA,NA,215.02
38,10/04/2021,NORTH INDIA,NA,214.13
39,03/04/2021,NORTH INDIA,NA,157.33
40,27/03/2021,NORTH INDIA,NA,158.98
41,20/03/2021,NORTH INDIA,89.46,NA
42,13/03/2021,NORTH INDIA,90.82,146.55
43,06/03/2021,NORTH INDIA,91.31,147.73
44,27/02/2021,NORTH INDIA,96.48,157.96
45,20/02/2021,NORTH INDIA,96.39,158.86
46,13/02/2021,NORTH INDIA,100.20,158.57
47,06/02/2021,NORTH INDIA,106.75,160.50
48,30/01/2021,NORTH INDIA,113.21,165.72
49,23/01/2021,NORTH INDIA,118.94,171.17
50,16/01/2021,NORTH INDIA,124.79,174.71
51,09/01/2021,NORTH INDIA,132.20,175.29
52,02/01/2021,NORTH INDIA,138.68,177.42
53,25/12/2021,SOUTH INDIA,134.02,110.41
54,18/12/2021,SOUTH INDIA,132.36,109.75
55,11/12/2021,SOUTH INDIA,129.52,109.84
56,04/12/2021,SOUTH INDIA,130.66,106.83
57,27/11/2021,SOUTH INDIA,162.05,106.25
58,20/11/2021,SOUTH INDIA,165.14,105.57
59,13/11/2021,SOUTH INDIA,187.61,100.36
60,06/11/2021,SOUTH INDIA,163.14,102.04
61,30/10/2021,SOUTH INDIA,159.57,98.71
62,23/10/2021,SOUTH INDIA,154.79,96.29
63,16/10/2021,SOUTH INDIA,149.41,96.75
64,09/10/2021,SOUTH INDIA,151.80,98.20
65,02/10/2021,SOUTH INDIA,161.30,102.10
66,25/09/2021,SOUTH INDIA,177.09,103.55
67,18/09/2021,SOUTH INDIA,188.96,104.62
68,11/09/2021,SOUTH INDIA,192.74,99.79
69,04/09/2021,SOUTH INDIA,190.88,102.26
70,28/08/2021,SOUTH INDIA,181.85,101.73
71,21/08/2021,SOUTH INDIA,169.12,92.48
72,14/08/2021,SOUTH INDIA,163.06,100.14
73,07/08/2021,SOUTH INDIA,147.20,102.21
74,31/07/2021,SOUTH INDIA,142.57,102.28
75,24/07/2021,SOUTH INDIA,138.99,101.15
76,17/07/2021,SOUTH INDIA,132.91,102.39
77,10/07/2021,SOUTH INDIA,126.35,101.51
78,03/07/2021,SOUTH INDIA,117.05,107.56
79,26/06/2021,SOUTH INDIA,111.81,106.57
80,19/06/2021,SOUTH INDIA,109.20,110.46
81,12/06/2021,SOUTH INDIA,104.96,120.16
82,05/06/2021,SOUTH INDIA,101.64,124.65
83,29/05/2021,SOUTH INDIA,100.99,142.51
84,22/05/2021,SOUTH INDIA,99.35,136.50
85,15/05/2021,SOUTH INDIA,101.10,131.67
86,08/05/2021,SOUTH INDIA,102.94,126.25
87,05/05/2021,SOUTH INDIA,102.94,126.25
88,01/05/2021,SOUTH INDIA,97.44,122.20
89,24/04/2021,SOUTH INDIA,104.65,124.34
90,17/04/2021,SOUTH INDIA,130.27,125.86
91,10/04/2021,SOUTH INDIA,121.58,130.63
92,03/04/2021,SOUTH INDIA,NA,121.85
93,27/03/2021,SOUTH INDIA,NA,143.37
94,20/03/2021,SOUTH INDIA,90.88,142.51
95,13/03/2021,SOUTH INDIA,92.98,141.61
96,06/03/2021,SOUTH INDIA,94.38,139.13
97,27/02/2021,SOUTH INDIA,89.29,145.16
98,20/02/2021,SOUTH INDIA,94.28,147.02
99,13/02/2021,SOUTH INDIA,95.72,147.66
100,06/02/2021,SOUTH INDIA,94.78,145.07
101,30/01/2021,SOUTH INDIA,96.34,149.60
102,23/01/2021,SOUTH INDIA,97.50,148.17
103,16/01/2021,SOUTH INDIA,97.59,149.09
104,09/01/2021,SOUTH INDIA,97.73,147.05
105,02/01/2021,SOUTH INDIA,87.06,108.74
106,25/12/2021,ALL INDIA,165.32,166.93
107,18/12/2021,ALL INDIA,162.53,170.75
108,11/12/2021,ALL INDIA,163.54,176.17
109,04/12/2021,ALL INDIA,165.37,174.59
110,27/11/2021,ALL INDIA,174.54,179.60
111,20/11/2021,ALL INDIA,180.39,181.40
112,13/11/2021,ALL INDIA,196.97,177.97
113,06/11/2021,ALL INDIA,196.13,178.64
114,30/10/2021,ALL INDIA,186.39,171.37
115,23/10/2021,ALL INDIA,205.66,174.57
116,16/10/2021,ALL INDIA,209.53,96.79
117,09/10/2021,ALL INDIA,221.55,170.47
118,02/10/2021,ALL INDIA,236.36,176.41
119,25/09/2021,ALL INDIA,247.54,175.04
120,18/09/2021,ALL INDIA,254.67,170.77
121,11/09/2021,ALL INDIA,247.34,172.75
122,04/09/2021,ALL INDIA,262.91,172.99
123,28/08/2021,ALL INDIA,262.29,171.25
124,21/08/2021,ALL INDIA,262.22,176.86
125,14/08/2021,ALL INDIA,254.64,170.36
126,07/08/2021,ALL INDIA,253.63,176.63
127,31/07/2021,ALL INDIA,244.56,174.76
128,24/07/2021,ALL INDIA,220.03,175.83
129,17/07/2021,ALL INDIA,232.61,178.50
130,10/07/2021,ALL INDIA,200.89,180.08
131,03/07/2021,ALL INDIA,219.07,191.43
132,26/06/2021,ALL INDIA,209.93,185.75
133,19/06/2021,ALL INDIA,195.72,185.41
134,12/06/2021,ALL INDIA,176.36,199.95
135,05/06/2021,ALL INDIA,175.01,192.54
136,29/05/2021,ALL INDIA,149.33,196.49
137,22/05/2021,ALL INDIA,151.28,190.04
138,15/05/2021,ALL INDIA,155.76,177.79
139,08/05/2021,ALL INDIA,130.96,180.81
140,05/05/2021,ALL INDIA,130.96,180.81
141,01/05/2021,ALL INDIA,126.48,173.08
142,24/04/2021,ALL INDIA,110.53,179.76
143,17/04/2021,ALL INDIA,130.27,173.62
144,10/04/2021,ALL INDIA,121.58,175.82
145,03/04/2021,ALL INDIA,NA,130.08
146,27/03/2021,ALL INDIA,NA,149.06
147,20/03/2021,ALL INDIA,90.16,142.51
148,13/03/2021,ALL INDIA,92.34,144.19
149,06/03/2021,ALL INDIA,92.18,143.07
150,27/02/2021,ALL INDIA,94.35,152.87
151,20/02/2021,ALL INDIA,95.98,155.11
152,13/02/2021,ALL INDIA,99.44,155.71
153,06/02/2021,ALL INDIA,104.64,157.17
154,30/01/2021,ALL INDIA,110.13,162.63
155,23/01/2021,ALL INDIA,115.19,166.93
156,16/01/2021,ALL INDIA,120.01,169.50
157,09/01/2021,ALL INDIA,125.63,169.99
158,02/01/2021,ALL INDIA,132.36,176.19
0,30/12/2017,NORTH INDIA,127.22,141.57
1,23/12/2017,NORTH INDIA,139.60,142.79
2,16/12/2017,NORTH INDIA,140.26,145.09
3,09/12/2017,NORTH INDIA,140.76,146.63
4,02/12/2017,NORTH INDIA,142.91,148.26
5,25/11/2017,NORTH INDIA,145.47,149.70
6,18/11/2017,NORTH INDIA,144.70,149.51
7,11/11/2017,NORTH INDIA,147.44,152.24
8,04/11/2017,NORTH INDIA,144.96,149.70
9,28/10/2017,NORTH INDIA,143.33,152.47
10,21/10/2017,NORTH INDIA,152.28,156.57
11,21/10/2017,NORTH INDIA,152.28,156.57
12,14/10/2017,NORTH INDIA,NA,152.68
13,07/10/2017,NORTH INDIA,141.68,148.94
14,30/09/2017,NORTH INDIA,144.41,NA
15,23/09/2017,NORTH INDIA,144.45,151.95
16,16/09/2017,NORTH INDIA,144.79,147.18
17,09/09/2017,NORTH INDIA,146.32,147.74
18,02/09/2017,NORTH INDIA,147.21,149.35
19,26/08/2017,NORTH INDIA,147.87,153.73
20,19/08/2017,NORTH INDIA,148.43,155.44
21,12/08/2017,NORTH INDIA,149.88,153.56
22,05/08/2017,NORTH INDIA,154.30,152.64
23,29/07/2017,NORTH INDIA,154.23,152.55
24,22/07/2017,NORTH INDIA,157.50,154.54
25,15/07/2017,NORTH INDIA,162.16,153.47
26,08/07/2017,NORTH INDIA,160.77,159.32
27,01/07/2017,NORTH INDIA,163.51,158.74
28,24/06/2017,NORTH INDIA,163.00,160.85
29,17/06/2017,NORTH INDIA,161.14,160.61
30,10/06/2017,NORTH INDIA,154.78,153.64
31,03/06/2017,NORTH INDIA,149.79,145.37
32,27/05/2017,NORTH INDIA,145.07,143.40
33,20/05/2017,NORTH INDIA,144.51,148.23
34,13/05/2017,NORTH INDIA,147.11,151.81
35,06/05/2017,NORTH INDIA,143.74,150.89
36,29/04/2017,NORTH INDIA,139.14,145.09
37,22/04/2017,NORTH INDIA,146.29,145.52
38,15/04/2017,NORTH INDIA,158.04,142.88
39,08/04/2017,NORTH INDIA,159.10,125.55
40,01/04/2017,NORTH INDIA,133.99,114.68
41,25/03/2017,NORTH INDIA,NA,110.59
42,18/03/2017,NORTH INDIA,118.28,107.90
43,11/03/2017,NORTH INDIA,105.38,107.83
44,04/03/2017,NORTH INDIA,102.43,107.88
45,25/02/2017,NORTH INDIA,109.09,111.58
46,18/02/2017,NORTH INDIA,111.95,112.09
47,11/02/2017,NORTH INDIA,111.97,112.64
48,04/02/2017,NORTH INDIA,114.32,116.26
49,28/01/2017,NORTH INDIA,116.67,119.31
50,21/01/2017,NORTH INDIA,121.42,125.72
51,14/01/2017,NORTH INDIA,130.43,128.19
52,07/01/2017,NORTH INDIA,134.35,134.28
53,30/12/2017,SOUTH INDIA,99.14,65.60
54,23/12/2017,SOUTH INDIA,110.39,92.69
55,16/12/2017,SOUTH INDIA,108.13,92.47
56,09/12/2017,SOUTH INDIA,107.16,89.80
57,02/12/2017,SOUTH INDIA,106.36,88.81
58,25/11/2017,SOUTH INDIA,105.45,90.01
59,18/11/2017,SOUTH INDIA,104.26,89.67
60,11/11/2017,SOUTH INDIA,106.05,90.46
61,04/11/2017,SOUTH INDIA,104.18,89.89
62,28/10/2017,SOUTH INDIA,108.86,88.51
63,21/10/2017,SOUTH INDIA,104.29,114.11
64,21/10/2017,SOUTH INDIA,104.29,114.11
65,14/10/2017,SOUTH INDIA,103.96,93.64
66,07/10/2017,SOUTH INDIA,104.60,90.27
67,30/09/2017,SOUTH INDIA,104.30,89.81
68,23/09/2017,SOUTH INDIA,105.14,87.51
69,16/09/2017,SOUTH INDIA,98.42,84.35
70,09/09/2017,SOUTH INDIA,105.18,70.15
71,02/09/2017,SOUTH INDIA,102.84,81.25
72,26/08/2017,SOUTH INDIA,101.89,82.79
73,19/08/2017,SOUTH INDIA,100.17,82.88
74,12/08/2017,SOUTH INDIA,97.15,88.58
75,05/08/2017,SOUTH INDIA,94.75,87.61
76,29/07/2017,SOUTH INDIA,97.95,86.91
77,22/07/2017,SOUTH INDIA,94.30,83.90
78,15/07/2017,SOUTH INDIA,95.86,91.05
79,08/07/2017,SOUTH INDIA,96.87,102.85
80,01/07/2017,SOUTH INDIA,99.04,88.02
81,24/06/2017,SOUTH INDIA,103.31,90.20
82,17/06/2017,SOUTH INDIA,106.26,90.77
83,10/06/2017,SOUTH INDIA,106.98,90.83
84,03/06/2017,SOUTH INDIA,104.49,92.25
85,27/05/2017,SOUTH INDIA,106.79,96.75
86,20/05/2017,SOUTH INDIA,105.50,101.01
87,13/05/2017,SOUTH INDIA,106.98,99.83
88,06/05/2017,SOUTH INDIA,105.31,102.34
89,29/04/2017,SOUTH INDIA,104.21,106.48
90,22/04/2017,SOUTH INDIA,103.51,116.20
91,15/04/2017,SOUTH INDIA,104.49,105.47
92,08/04/2017,SOUTH INDIA,103.41,118.23
93,01/04/2017,SOUTH INDIA,103.04,118.83
94,25/03/2017,SOUTH INDIA,90.32,118.23
95,18/03/2017,SOUTH INDIA,99.85,118.27
96,11/03/2017,SOUTH INDIA,99.29,119.35
97,04/03/2017,SOUTH INDIA,102.49,120.61
98,25/02/2017,SOUTH INDIA,107.41,118.05
99,18/02/2017,SOUTH INDIA,111.51,117.22
100,11/02/2017,SOUTH INDIA,112.97,115.77
101,04/02/2017,SOUTH INDIA,111.12,113.88
102,28/01/2017,SOUTH INDIA,110.14,112.79
103,21/01/2017,SOUTH INDIA,105.16,112.90
104,14/01/2017,SOUTH INDIA,105.19,112.34
105,07/01/2017,SOUTH INDIA,98.37,110.93
106,30/12/2017,ALL INDIA,126.35,139.88
107,23/12/2017,ALL INDIA,134.61,133.24
108,16/12/2017,ALL INDIA,134.59,135.43
109,09/12/2017,ALL INDIA,134.44,136.25
110,02/12/2017,ALL INDIA,135.93,137.57
111,25/11/2017,ALL INDIA,137.55,137.47
112,18/11/2017,ALL INDIA,136.93,137.71
113,11/11/2017,ALL INDIA,138.90,139.19
114,04/11/2017,ALL INDIA,136.03,137.43
115,28/10/2017,ALL INDIA,139.97,139.27
116,21/10/2017,ALL INDIA,140.72,152.42
117,21/10/2017,ALL INDIA,140.72,152.42
118,14/10/2017,ALL INDIA,103.96,143.25
119,07/10/2017,ALL INDIA,133.55,136.85
120,30/09/2017,ALL INDIA,136.63,89.81
121,23/09/2017,ALL INDIA,136.36,139.41
122,16/09/2017,ALL INDIA,139.28,133.54
123,09/09/2017,ALL INDIA,137.86,135.11
124,02/09/2017,ALL INDIA,138.09,134.68
125,26/08/2017,ALL INDIA,138.54,139.18
126,19/08/2017,ALL INDIA,138.14,140.16
127,12/08/2017,ALL INDIA,137.55,140.76
128,05/08/2017,ALL INDIA,140.01,137.16
129,29/07/2017,ALL INDIA,141.67,137.07
130,22/07/2017,ALL INDIA,146.36,135.16
131,15/07/2017,ALL INDIA,148.90,141.93
132,08/07/2017,ALL INDIA,147.56,150.57
133,01/07/2017,ALL INDIA,148.52,141.94
134,24/06/2017,ALL INDIA,147.52,141.17
135,17/06/2017,ALL INDIA,146.45,139.75
136,10/06/2017,ALL INDIA,142.11,132.85
137,03/06/2017,ALL INDIA,136.93,128.98
138,27/05/2017,ALL INDIA,135.08,128.45
139,20/05/2017,ALL INDIA,134.52,131.61
140,13/05/2017,ALL INDIA,136.28,130.89
141,06/05/2017,ALL INDIA,133.36,131.05
142,29/04/2017,ALL INDIA,127.52,129.89
143,22/04/2017,ALL INDIA,131.34,132.80
144,15/04/2017,ALL INDIA,134.60,128.12
145,08/04/2017,ALL INDIA,130.18,121.71
146,01/04/2017,ALL INDIA,113.92,117.24
147,25/03/2017,ALL INDIA,90.32,114.88
148,18/03/2017,ALL INDIA,104.82,112.01
149,11/03/2017,ALL INDIA,101.12,111.78
150,04/03/2017,ALL INDIA,102.48,111.02
151,25/02/2017,ALL INDIA,108.13,113.31
152,18/02/2017,ALL INDIA,111.76,113.08
153,11/02/2017,ALL INDIA,112.27,113.11
154,04/02/2017,ALL INDIA,113.54,115.87
155,28/01/2017,ALL INDIA,115.21,118.15
156,21/01/2017,ALL INDIA,118.14,123.22
157,14/01/2017,ALL INDIA,124.26,125.10
158,07/01/2017,ALL INDIA,127.19,129.64
0,31/12/2016,NORTH INDIA,134.76,127.22
1,24/12/2016,NORTH INDIA,140.84,139.60
2,17/12/2016,NORTH INDIA,142.19,140.25
3,10/12/2016,NORTH INDIA,139.91,140.76
4,03/12/2016,NORTH INDIA,143.41,142.91
5,26/11/2016,NORTH INDIA,148.39,145.47
6,19/11/2016,NORTH INDIA,143.69,144.70
7,12/11/2016,NORTH INDIA,159.75,147.44
8,05/11/2016,NORTH INDIA,142.51,144.96
9,29/10/2016,NORTH INDIA,141.84,143.33
10,22/10/2016,NORTH INDIA,NA,152.28
11,15/10/2016,NORTH INDIA,142.42,NA
12,08/10/2016,NORTH INDIA,142.43,141.68
13,01/10/2016,NORTH INDIA,139.54,144.41
14,24/09/2016,NORTH INDIA,145.16,144.45
15,17/09/2016,NORTH INDIA,144.81,144.79
16,10/09/2016,NORTH INDIA,147.74,146.32
17,03/09/2016,NORTH INDIA,150.03,147.21
18,27/08/2016,NORTH INDIA,152.36,147.87
19,20/08/2016,NORTH INDIA,154.26,146.97
20,13/08/2016,NORTH INDIA,152.49,149.88
21,06/08/2016,NORTH INDIA,154.72,154.30
22,30/07/2016,NORTH INDIA,156.64,154.23
23,23/07/2016,NORTH INDIA,158.62,157.50
24,16/07/2016,NORTH INDIA,156.20,162.16
25,09/07/2016,NORTH INDIA,151.86,160.77
26,02/07/2016,NORTH INDIA,152.77,163.51
27,25/06/2016,NORTH INDIA,155.55,163.00
28,18/06/2016,NORTH INDIA,152.86,161.14
29,11/06/2016,NORTH INDIA,149.27,154.78
30,04/06/2016,NORTH INDIA,147.94,149.79
31,28/05/2016,NORTH INDIA,150.73,145.07
32,21/05/2016,NORTH INDIA,146.39,144.51
33,14/05/2016,NORTH INDIA,146.37,147.11
34,07/05/2016,NORTH INDIA,148.33,143.74
35,30/04/2016,NORTH INDIA,145.79,146.07
36,23/04/2016,NORTH INDIA,136.82,151.63
37,16/04/2016,NORTH INDIA,135.97,158.04
38,09/04/2016,NORTH INDIA,127.87,159.10
39,02/04/2016,NORTH INDIA,102.15,133.99
40,26/03/2016,NORTH INDIA,91.09,NA
41,19/03/2016,NORTH INDIA,78.45,118.28
42,12/03/2016,NORTH INDIA,88.74,105.38
43,05/03/2016,NORTH INDIA,92.55,102.43
44,27/02/2016,NORTH INDIA,92.01,109.09
45,20/02/2016,NORTH INDIA,100.46,111.95
46,13/02/2016,NORTH INDIA,108.15,111.97
47,06/02/2016,NORTH INDIA,109.53,114.32
48,30/01/2016,NORTH INDIA,118.53,116.67
49,23/01/2016,NORTH INDIA,121.43,121.42
50,16/01/2016,NORTH INDIA,131.87,130.43
51,09/01/2016,NORTH INDIA,127.53,134.35
52,02/01/2016,NORTH INDIA,131.40,134.76
53,31/12/2016,SOUTH INDIA,100.33,99.14
54,24/12/2016,SOUTH INDIA,81.78,110.39
55,17/12/2016,SOUTH INDIA,93.26,108.13
56,10/12/2016,SOUTH INDIA,91.38,107.16
57,03/12/2016,SOUTH INDIA,88.24,106.36
58,26/11/2016,SOUTH INDIA,87.43,105.45
59,19/11/2016,SOUTH INDIA,83.49,104.26
60,12/11/2016,SOUTH INDIA,89.58,106.05
61,05/11/2016,SOUTH INDIA,81.53,104.18
62,29/10/2016,SOUTH INDIA,81.78,108.86
63,22/10/2016,SOUTH INDIA,81.94,104.29
64,15/10/2016,SOUTH INDIA,84.15,103.96
65,08/10/2016,SOUTH INDIA,81.81,104.60
66,01/10/2016,SOUTH INDIA,84.14,104.30
67,24/09/2016,SOUTH INDIA,83.45,105.14
68,17/09/2016,SOUTH INDIA,80.43,98.42
69,10/09/2016,SOUTH INDIA,76.36,105.18
70,03/09/2016,SOUTH INDIA,76.74,102.84
71,27/08/2016,SOUTH INDIA,64.29,101.89
72,20/08/2016,SOUTH INDIA,78.72,100.17
73,13/08/2016,SOUTH INDIA,76.78,97.15
74,06/08/2016,SOUTH INDIA,73.54,94.75
75,30/07/2016,SOUTH INDIA,73.85,97.95
76,23/07/2016,SOUTH INDIA,74.30,94.30
77,16/07/2016,SOUTH INDIA,76.31,95.86
78,09/07/2016,SOUTH INDIA,78.35,96.87
79,02/07/2016,SOUTH INDIA,78.01,99.04
80,25/06/2016,SOUTH INDIA,76.25,103.31
81,18/06/2016,SOUTH INDIA,74.48,106.26
82,11/06/2016,SOUTH INDIA,73.19,106.97
83,04/06/2016,SOUTH INDIA,75.13,104.49
84,28/05/2016,SOUTH INDIA,74.98,106.80
85,21/05/2016,SOUTH INDIA,76.18,105.50
86,14/05/2016,SOUTH INDIA,78.96,106.98
87,07/05/2016,SOUTH INDIA,80.51,105.31
88,30/04/2016,SOUTH INDIA,82.74,104.21
89,23/04/2016,SOUTH INDIA,86.46,103.51
90,16/04/2016,SOUTH INDIA,85.90,104.49
91,09/04/2016,SOUTH INDIA,85.87,103.41
92,02/04/2016,SOUTH INDIA,75.24,103.04
93,26/03/2016,SOUTH INDIA,86.31,90.32
94,19/03/2016,SOUTH INDIA,85.56,99.85
95,12/03/2016,SOUTH INDIA,84.86,99.29
96,05/03/2016,SOUTH INDIA,85.80,102.49
97,27/02/2016,SOUTH INDIA,85.87,107.41
98,20/02/2016,SOUTH INDIA,86.10,111.51
99,13/02/2016,SOUTH INDIA,86.12,112.97
100,06/02/2016,SOUTH INDIA,103.39,113.54
101,30/01/2016,SOUTH INDIA,85.61,110.14
102,23/01/2016,SOUTH INDIA,83.91,105.16
103,16/01/2016,SOUTH INDIA,82.78,105.19
104,09/01/2016,SOUTH INDIA,79.19,98.37
105,02/01/2016,SOUTH INDIA,76.99,100.33
106,31/12/2016,ALL INDIA,130.03,126.35
107,24/12/2016,ALL INDIA,135.61,134.61
108,17/12/2016,ALL INDIA,133.05,134.58
109,10/12/2016,ALL INDIA,130.90,134.44
110,03/12/2016,ALL INDIA,134.07,135.93
111,26/11/2016,ALL INDIA,136.30,137.55
112,19/11/2016,ALL INDIA,131.36,104.26
113,12/11/2016,ALL INDIA,145.15,138.90
114,05/11/2016,ALL INDIA,131.89,136.03
115,29/10/2016,ALL INDIA,131.49,139.97
116,22/10/2016,ALL INDIA,81.94,140.72
117,15/10/2016,ALL INDIA,130.51,103.96
118,08/10/2016,ALL INDIA,129.88,133.55
119,01/10/2016,ALL INDIA,128.07,136.63
120,24/09/2016,ALL INDIA,132.12,136.36
121,17/09/2016,ALL INDIA,130.38,139.28
122,10/09/2016,ALL INDIA,133.40,137.86
123,03/09/2016,ALL INDIA,134.80,138.09
124,27/08/2016,ALL INDIA,140.35,138.54
125,20/08/2016,ALL INDIA,138.62,136.93
126,13/08/2016,ALL INDIA,134.97,137.55
127,06/08/2016,ALL INDIA,135.73,140.01
128,30/07/2016,ALL INDIA,135.10,141.67
129,23/07/2016,ALL INDIA,136.80,146.36
130,16/07/2016,ALL INDIA,135.93,148.90
131,09/07/2016,ALL INDIA,130.60,147.56
132,02/07/2016,ALL INDIA,130.83,148.52
133,25/06/2016,ALL INDIA,130.49,147.52
134,18/06/2016,ALL INDIA,126.73,146.45
135,11/06/2016,ALL INDIA,121.22,142.10
136,04/06/2016,ALL INDIA,119.66,136.94
137,28/05/2016,ALL INDIA,119.78,135.08
138,21/05/2016,ALL INDIA,115.92,134.52
139,14/05/2016,ALL INDIA,114.97,136.28
140,07/05/2016,ALL INDIA,118.13,133.36
141,30/04/2016,ALL INDIA,113.78,132.93
142,23/04/2016,ALL INDIA,111.34,135.67
143,16/04/2016,ALL INDIA,111.09,134.60
144,09/04/2016,ALL INDIA,105.31,130.18
145,02/04/2016,ALL INDIA,91.31,113.92
146,26/03/2016,ALL INDIA,89.05,90.32
147,19/03/2016,ALL INDIA,83.68,104.82
148,12/03/2016,ALL INDIA,87.42,101.12
149,05/03/2016,ALL INDIA,89.20,102.48
150,27/02/2016,ALL INDIA,90.24,108.13
151,20/02/2016,ALL INDIA,96.16,111.76
152,13/02/2016,ALL INDIA,102.45,112.27
153,06/02/2016,ALL INDIA,103.39,113.55
154,30/01/2016,ALL INDIA,110.34,115.21
155,23/01/2016,ALL INDIA,112.96,118.14
156,16/01/2016,ALL INDIA,118.38,124.26
157,09/01/2016,ALL INDIA,117.14,127.19
158,02/01/2016,ALL INDIA,118.46,130.03
0,26/12/2020,NORTH INDIA,143.20,172.48
1,19/12/2020,NORTH INDIA,146.60,169.08
2,12/12/2020,NORTH INDIA,150.88,171.63
3,05/12/2020,NORTH INDIA,149.48,172.56
4,28/11/2020,NORTH INDIA,147.75,176.26
5,21/11/2020,NORTH INDIA,151.10,182.98
6,14/11/2020,NORTH INDIA,148.75,197.74
7,07/11/2020,NORTH INDIA,149.22,203.93
8,31/10/2020,NORTH INDIA,154.15,205.16
9,24/10/2020,NORTH INDIA,155.56,220.85
10,17/10/2020,NORTH INDIA,152.03,231.45
11,10/10/2020,NORTH INDIA,135.91,245.67
12,03/10/2020,NORTH INDIA,166.69,258.13
13,26/09/2020,NORTH INDIA,152.83,264.12
14,19/09/2020,NORTH INDIA,155.80,269.45
15,12/09/2020,NORTH INDIA,156.60,267.83
16,05/09/2020,NORTH INDIA,161.81,277.84
17,29/08/2020,NORTH INDIA,158.58,282.56
18,22/08/2020,NORTH INDIA,161.97,284.98
19,15/08/2020,NORTH INDIA,162.56,283.20
20,08/08/2020,NORTH INDIA,168.29,282.83
21,01/08/2020,NORTH INDIA,169.18,274.65
22,25/07/2020,NORTH INDIA,169.80,265.85
23,18/07/2020,NORTH INDIA,169.22,270.24
24,11/07/2020,NORTH INDIA,165.71,254.02
25,04/07/2020,NORTH INDIA,169.49,261.91
26,27/06/2020,NORTH INDIA,169.81,253.75
27,20/06/2020,NORTH INDIA,173.32,246.56
28,13/06/2020,NORTH INDIA,164.61,227.07
29,06/06/2020,NORTH INDIA,158.47,218.97
30,30/05/2020,NORTH INDIA,156.21,189.60
31,23/05/2020,NORTH INDIA,155.30,198.21
32,16/05/2020,NORTH INDIA,153.96,195.98
33,09/05/2020,NORTH INDIA,157.56,188.02
